id,product_id,type,number,normative_document,status_compliance,registration_date,expiration_date
a60a7383-ebc3-42b8-a3d5-fcf9dba2a111,97340299-e7a0-428d-8efb-68fbc399cd8f,СГР на пищевую продукцию,RU.29.48.30.661.E.843947.11.29,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2024-06-09 23:28:03.070825,2024-08-12 23:28:03.070825
5470bfe2-5001-4933-aac9-79a70fcb67e9,9778167e-fe00-465c-8867-28d96dc51a98,СГР на пищевую продукцию,RU.16.24.42.372.C.505006.04.22,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-06-29 23:28:03.070825,2024-04-24 23:28:03.070825
b37e096d-f408-4192-ac80-74b07a8f3b74,fc83a1d8-4969-41f6-9efb-20bd1aa13a8a,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-US.НВ72.В.8.19394/21,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-11-20 23:28:03.070825,2023-11-21 23:28:03.070825
91bd5c2d-aaeb-425c-b89e-b5e7d38731e5,e0457439-fbcc-4a86-b75b-fd1d7ea70012,СГР на пищевую продукцию,RU.54.81.43.465.E.359724.06.04,ТР ТС 015/2011 «О безопасности зерна»,True,2022-11-11 23:28:03.070825,2023-10-20 23:28:03.070825
e6205bdc-955f-40a1-add6-ab7979e11074,75d23658-8974-4311-b23d-54045b1eee01,добровольный сертификат на пищевую продукцию,РОСС RU.8914.11MC12,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-01-30 23:28:03.070825,2023-11-20 23:28:03.070825
25be8330-6a6e-4edd-a5fa-a41591959d94,c2e40cf0-ca1b-4e34-989a-d5da266ac6af,СГР на пищевую продукцию,RU.77.31.92.154.C.155242.07.26,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-06-02 23:28:03.070825,2023-10-28 23:28:03.070825
018496c6-5b7b-4e7a-bc25-1e08c1c7534f,97b67aad-2811-4ed5-ab0e-2c4620e6c198,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-CN.НВ84.В.9.99719/23,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-10-05 23:28:03.070825,2024-07-29 23:28:03.070825
49d56a7a-c2f1-4212-a021-4ba4fe01f2ae,2a01868b-1b3c-4382-9aae-a4bb2493d0ab,Транспортная ВСД,X8L1-8672-68VK-3866-QZ0J-4389-8632-0592,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-01-24 23:28:03.070825,2023-12-09 23:28:03.070825
ca51512d-0222-456a-9b50-cdd6a9359f44,2348d9c9-690e-4b24-83cf-a54c2aa41bfe,СГР на пищевую продукцию,RU.78.74.74.545.E.613964.10.07,ТР ТС 015/2011 «О безопасности зерна»,True,2024-01-01 23:28:03.070825,2024-08-22 23:28:03.070825
167106f6-8d41-49af-bdd5-60014a758b59,db38b30b-ab43-41bb-92b2-1f7433b95b12,СГР на пищевую продукцию,RU.41.44.61.198.C.588720.08.09,ТР ТС 015/2011 «О безопасности зерна»,True,2024-01-08 23:28:03.070825,2024-04-11 23:28:03.070825
a1abee40-fd84-4257-a73e-71a9c38e2599,6c944811-0ce1-44dd-8aca-f7f346bdd56e,СГР на пищевую продукцию,RU.84.51.81.451.C.631065.02.27,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-12-14 23:28:03.070825,2024-07-30 23:28:03.070825
62135709-34b0-4871-85c4-1c0a16acf5c7,6d9180aa-81cf-4606-a144-0fb27e245afc,добровольный сертификат на пищевую продукцию,РОСС RU.3117.83GK71,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2024-02-19 23:28:03.070825,2024-06-10 23:28:03.070825
37244e32-188d-40ce-8b00-9dff89bc65ac,296b917a-eba5-4a84-87ca-63614fceeaa6,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-CN.НВ64.В.1.22193/20,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-08-07 23:28:03.070825,2024-03-01 23:28:03.070825
44c0920d-d18a-4249-b4d2-d77d5afbdadd,ace7192c-f8a1-42b8-8839-c9ef336b975e,Транспортная ВСД,S8PF-7765-UBRP-8724-E8SL-5985-BQSX-4680,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-09-12 23:28:03.070825,2024-02-25 23:28:03.070825
2258ec1d-c3b3-4e0f-b69b-eb19575fdf6b,fd991a96-2a8a-444e-b2c7-eb1c88855910,Транспортная ВСД,6M3L-6743-9DJT-3085-ID33-3129-7L3O-7659,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-08-01 23:28:03.070825,2024-04-30 23:28:03.070825
40c555d1-23d5-417d-a588-3d80bcabafba,75bdf996-6e70-4dfa-83a7-dd7489012aa8,СГР на пищевую продукцию,RU.84.38.31.675.C.865798.07.10,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-11-13 23:28:03.070825,2024-09-05 23:28:03.070825
98d5346a-c3e8-4d17-8b61-a15736db4450,26e3fd8b-9999-41aa-929d-9a157eb30731,добровольный сертификат на пищевую продукцию,РОСС RU.6907.15HV70,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-07-26 23:28:03.070825,2024-02-14 23:28:03.070825
4bf13402-0b67-4e42-95f0-2d9c954d817f,74afc047-8bb2-4288-879f-f8ecf2d29969,Транспортная ВСД,3A2X-8844-5M1Y-6900-Q16P-5556-FMDL-1134,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2022-12-25 23:28:03.070825,2023-10-20 23:28:03.070825
99ceab82-42be-4be2-8c76-8ab0b1fa236d,b9879700-a9a2-4a33-b325-f257daa3dba1,СГР на пищевую продукцию,RU.58.23.76.962.C.422323.12.25,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-08-20 23:28:03.070825,2023-10-10 23:28:03.070825
a6ba01f4-e0a8-4437-8400-daf3b7f187ba,78eb03d3-d9c8-4b2f-b169-0e7f0f388d5c,Транспортная ВСД,6W93-2226-EP62-1612-EZZN-0365-Y3RX-5547,ТР ТС 015/2011 «О безопасности зерна»,True,2023-05-05 23:28:03.070825,2024-03-25 23:28:03.070825
bf981235-b155-42e9-a215-33028b0e22b0,a12331c5-ce42-43cf-84ff-1f2458fbb87e,СГР на пищевую продукцию,RU.40.39.20.943.E.326557.07.30,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-12-06 23:28:03.070825,2024-02-09 23:28:03.070825
f69508f3-de38-4966-9421-eeb1a050a8c9,f97c1467-9551-4087-9ab1-abf5545a3524,добровольный сертификат на пищевую продукцию,РОСС RU.3745.67IO17,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-08-15 23:28:03.070825,2023-11-30 23:28:03.070825
1e9b03df-15ce-44ea-bf10-55139eb7b10e,425de101-15dd-4371-8029-4f11d2a97b56,СГР на пищевую продукцию,RU.19.53.54.764.C.992775.10.05,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-12-09 23:28:03.070825,2024-07-03 23:28:03.070825
84f9d860-2cda-47c8-88b8-3efe0d323beb,0cffaaca-5490-4e8b-9a17-d25d3dba0559,СГР на пищевую продукцию,RU.50.36.47.130.E.475360.11.06,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-08-15 23:28:03.070825,2024-03-04 23:28:03.070825
1df6d0f6-2aba-465d-9a78-d54b8482a272,2cf09f3b-8505-4d23-a8a8-ca14b7e5d3bd,добровольный сертификат на пищевую продукцию,РОСС RU.6957.11DL88,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-05-20 23:28:03.070825,2023-12-24 23:28:03.070825
1eecd15f-2f0f-4f94-904d-5c5d7710b862,a6562d63-1862-4e0c-b2af-79bf36ff1aca,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-CN.НВ88.В.5.47523/22,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-03-19 23:28:03.070825,2023-11-18 23:28:03.070825
4dbd8224-661b-4fe1-9112-b60b00314fe2,51b3e3b6-c759-46b4-baac-3c52171ad3dc,добровольный сертификат на пищевую продукцию,РОСС RU.1526.43KR41,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-10-13 23:28:03.070825,2024-07-04 23:28:03.070825
47e683aa-db53-4df8-b5d9-f3cef9e38bb2,b52b89f0-734e-45bf-9c5f-db0192b507b9,Транспортная ВСД,3UQ9-9947-0WP1-5503-9G09-0375-77FX-6301,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2024-02-16 23:28:03.070825,2024-06-19 23:28:03.070825
b472fb8c-0bb1-429a-a3df-7315f61a2827,bcfa07b3-0536-4da0-a7ec-b154fa02780e,добровольный сертификат на пищевую продукцию,РОСС RU.4141.83WQ60,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-08-29 23:28:03.070825,2024-02-11 23:28:03.070825
6f8b6bc6-1a24-4135-bd82-a97398671c85,bcde880b-dfbb-4766-86c3-af712d94c7a0,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-RU.НВ15.В.9.74080/20,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-11-26 23:28:03.070825,2024-03-28 23:28:03.070825
119a4a5b-8a76-4365-ab7b-242dbbf53c4b,a1c9f413-d922-4cbc-b820-d93569a61f2f,добровольный сертификат на пищевую продукцию,РОСС RU.1514.10WC97,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-09-15 23:28:03.070825,2024-08-04 23:28:03.070825
d6bf21fd-967b-4dfe-9d22-f98fe4af5bf2,a02c1042-1068-41b3-a87c-2513a3bcf7f6,СГР на пищевую продукцию,RU.26.20.20.612.E.633457.07.27,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-02-11 23:28:03.070825,2024-01-30 23:28:03.070825
05233ef4-c95e-449c-b512-f3001ad5d413,ee4b2436-c399-4169-8959-4b3ea7698083,СГР на пищевую продукцию,RU.13.52.51.693.C.419387.09.01,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-10-01 23:28:03.070825,2024-02-10 23:28:03.070825
06180fec-124e-4916-b1a5-deac520c2179,8886c52a-4b8d-4bc5-9698-1c171e97bfd8,СГР на пищевую продукцию,RU.69.51.86.224.E.557098.05.24,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2024-02-22 23:28:03.070825,2024-04-05 23:28:03.070825
4ce6414b-db67-4130-ac45-fd7c106803f2,40c5e8be-4fb4-49e2-a224-e98f60787172,добровольный сертификат на пищевую продукцию,РОСС RU.5617.88ZH97,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2024-03-10 23:28:03.070825,2024-05-22 23:28:03.070825
f88425d9-71ce-4572-a1b7-7e57ea38be8d,714ebc9b-f31c-4a23-860d-486493d664d3,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-CN.НВ82.В.8.83374/20,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-05-02 23:28:03.070825,2023-12-29 23:28:03.070825
10a7e194-fdef-428d-bc88-1ba95387f640,d16cf1cf-10f3-4b19-b8ec-995bee6c7250,добровольный сертификат на пищевую продукцию,РОСС RU.5168.62ZQ88,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2022-11-30 23:28:03.070825,2023-11-22 23:28:03.070825
cf7cfd0b-95ff-4043-b88e-918dcf2a6405,6f1aee95-afe7-4825-bf0a-9c6a20140c80,СГР на пищевую продукцию,RU.65.35.15.953.C.744725.08.06,ТР ТС 015/2011 «О безопасности зерна»,True,2023-10-24 23:28:03.071865,2024-05-14 23:28:03.071865
fa58f209-f3a8-4ff1-a1f3-fa4dd733ff82,8e03b836-99ea-4a52-9f02-818eb73fc3c8,Транспортная ВСД,98F3-0650-DRKH-9899-MLPI-3136-HQDO-5631,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2024-01-27 23:28:03.071865,2024-03-07 23:28:03.071865
ee1df5e3-837a-477b-b3c5-54807dd1a55b,e522112c-9a4c-4cd9-8a2c-3aa6608862bf,добровольный сертификат на пищевую продукцию,РОСС RU.4824.89GB51,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-07-08 23:28:03.071865,2023-09-26 23:28:03.071865
b7e168fc-40ba-4ec0-a667-33702dfc7ec1,458fca69-553b-4355-a2d0-26af6fa1be3a,Транспортная ВСД,IROY-8479-9OQE-0419-MDT4-0042-82EC-5070,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2022-10-31 23:28:03.071865,2023-10-14 23:28:03.071865
39adf96a-bd15-4202-aa05-546a3bc72eba,c9a57c79-6c35-4544-8e3c-7404c59b3980,добровольный сертификат на пищевую продукцию,РОСС RU.4640.14FX81,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-12-13 23:28:03.071865,2024-07-26 23:28:03.071865
9e8a8326-830d-45af-bb8a-6b4a34bfa892,27ab7d94-670d-4c1c-8e4e-f53354702dff,добровольный сертификат на пищевую продукцию,РОСС RU.2811.72TF54,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-11-22 23:28:03.071865,2024-04-11 23:28:03.071865
5d229abc-17d9-4dc5-8cad-546683731f9a,03d3d0fd-3b6f-4da0-9c0e-279a64d06a60,Транспортная ВСД,0KF6-4668-VS1U-3184-O4U1-0441-F8J9-7130,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2024-03-02 23:28:03.071865,2024-07-23 23:28:03.071865
8cf8891c-ba1c-49be-8a12-695dee0d7b11,f52892c6-fdf3-4d57-83ed-ea81ff04a6f5,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-US.НВ17.В.2.32465/22,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-07-12 23:28:03.071865,2024-03-23 23:28:03.071865
92c002a4-9f2e-4912-85e6-c329f09ec3bf,1b3bd4ea-ac5e-439a-87a1-fcfd71420216,СГР на пищевую продукцию,RU.36.89.82.141.E.653067.10.03,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2024-01-03 23:28:03.071865,2024-02-14 23:28:03.071865
28d9953c-f0e8-494c-858a-9b10542f16ea,06809b00-7bc4-4076-80c9-2fbb6445e65b,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-NL.НВ73.В.7.61807/24,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2024-01-15 23:28:03.071865,2024-01-22 23:28:03.071865
562da062-3060-433a-9fdc-ead41bbfab0d,0858698b-5f10-4027-adb2-b5712f8f4137,добровольный сертификат на пищевую продукцию,РОСС RU.2483.46OP15,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-10-27 23:28:03.071865,2024-04-07 23:28:03.071865
35e1f984-a25b-4480-8d17-509f8daeba3d,d5dccf51-32f7-4190-930a-c158e98e19e7,Транспортная ВСД,02UF-8691-QY2U-0655-EJY5-3720-KJYK-0945,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-02-25 23:28:03.071865,2024-02-07 23:28:03.071865
0afc39d0-2866-459f-88f1-85ece64f74f8,cc8ff442-43c1-4b49-a2f9-96673eb2fc5c,добровольный сертификат на пищевую продукцию,РОСС RU.8580.39QT22,ТР ТС 015/2011 «О безопасности зерна»,True,2023-10-12 23:28:03.071865,2024-02-02 23:28:03.071865
a983771c-ed84-4ae6-b71b-743a45e6947a,fdc75c90-a1fd-42c6-9d99-2d542b908b57,добровольный сертификат на пищевую продукцию,РОСС RU.5829.34PX63,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-09-26 23:28:03.071865,2024-03-18 23:28:03.071865
1289e733-887a-42e9-a731-6db1009fd58c,db38b30b-ab43-41bb-92b2-1f7433b95b12,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-RU.НВ82.В.6.24144/23,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-05-25 23:28:03.071865,2024-03-19 23:28:03.071865
e9eada63-b63e-46ad-84bf-fd7b8f40bfcc,f97c1467-9551-4087-9ab1-abf5545a3524,СГР на пищевую продукцию,RU.90.88.66.962.E.356728.06.27,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2024-03-21 23:28:03.071865,2024-06-25 23:28:03.071865
4ef27295-3784-4cdc-b794-4ca5df2b2e07,206f18f9-31b9-4864-b853-d7e3d99c090c,СГР на пищевую продукцию,RU.26.19.26.367.C.672105.06.12,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-05-13 23:28:03.071865,2024-02-24 23:28:03.071865
83d21e8c-0981-4846-b275-845c8543f213,abc6e565-38ab-4c62-b909-28c0611ff211,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-US.НВ92.В.5.46953/24,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-10-03 23:28:03.071865,2024-06-15 23:28:03.071865
aa24ec4d-4593-472b-90f2-3142b92dd073,43345a01-26ee-4b41-887d-6d4716bc155a,СГР на пищевую продукцию,RU.93.63.37.836.C.515299.06.05,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-07-16 23:28:03.071865,2024-06-23 23:28:03.071865
c74503c4-7811-4b8c-ae24-77f4a647088f,05e8f2b0-3728-40fb-8a72-67db0e8b9883,добровольный сертификат на пищевую продукцию,РОСС RU.1606.23NC13,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2024-01-27 23:28:03.071865,2024-08-13 23:28:03.071865
6d536b81-8e30-4222-a82d-5fd53eca5a13,8aa7b5a8-400c-4c67-a00d-0a4ffdbabbb7,СГР на пищевую продукцию,RU.59.37.34.620.E.361921.11.04,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2022-12-29 23:28:03.071865,2023-11-18 23:28:03.071865
c4be834e-7139-48f0-b4ef-49c4d2393ef4,878771dc-11e6-4c10-a2db-59c765538238,СГР на пищевую продукцию,RU.33.97.35.936.C.723398.12.08,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-09-26 23:28:03.071865,2024-04-30 23:28:03.071865
87d2f346-c861-481a-b8ee-563d9bd04cc1,56a5f266-509a-4ab9-ab51-26e9a816aedf,добровольный сертификат на пищевую продукцию,РОСС RU.3051.80QX76,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-09-12 23:28:03.071865,2024-07-17 23:28:03.071865
d4671e2e-3fd2-4e21-8d98-e866e991e886,3d132421-412e-4c9a-9708-deeef7e0f6a9,добровольный сертификат на пищевую продукцию,РОСС RU.4050.64AX90,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2024-03-12 23:28:03.071865,2024-09-01 23:28:03.071865
190fcf16-8269-4141-a2c0-f644bd7c490c,beeaf29d-f924-40eb-8331-4412b0a6dbe4,СГР на пищевую продукцию,RU.74.50.99.777.E.987693.11.26,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-12-19 23:28:03.071865,2024-03-11 23:28:03.071865
80907c62-849f-40f1-a3e9-f57c78b46138,6a32d4b8-121a-488e-ad03-09ec484e98b8,добровольный сертификат на пищевую продукцию,РОСС RU.2148.98KL11,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2024-07-31 23:28:03.071865,2024-08-10 23:28:03.071865
c7018f46-c7e5-4921-a6bc-adc65304ac56,a3c7875b-35d8-4bfb-9436-56e252084ad2,СГР на пищевую продукцию,RU.77.57.28.249.E.640003.08.22,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-04-14 23:28:03.071865,2024-02-15 23:28:03.071865
a33c35b2-f9b0-4dab-89f4-eb4c79da1916,f5a6910d-34c3-4223-9b09-59bc60cc71f3,Транспортная ВСД,3AH8-2284-Q0OL-4033-AQH0-6286-HKAT-1307,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-01-28 23:28:03.071865,2023-12-05 23:28:03.071865
62643b60-4135-448f-9c71-817128912685,d0e5545a-7842-412a-87ed-7d2f959919d6,СГР на пищевую продукцию,RU.58.83.74.555.C.698303.05.28,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-10-10 23:28:03.071865,2024-02-15 23:28:03.071865
74329236-6fe8-4a7c-81bf-82d049ab389d,697fde53-45c0-4dc8-ace3-82bdc9965296,добровольный сертификат на пищевую продукцию,РОСС RU.8269.79FY18,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-04-04 23:28:03.071865,2024-04-01 23:28:03.071865
69a7f986-4431-49b6-afbe-c91c2eb20573,ce11713f-1e18-4394-b2d9-42677dece736,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-US.НВ77.В.9.41160/23,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-01-18 23:28:03.071865,2023-11-12 23:28:03.071865
6ecc4737-401e-41fb-b7d8-bf6bb3ba3550,d16cf1cf-10f3-4b19-b8ec-995bee6c7250,Транспортная ВСД,CXYX-3987-QH6J-4339-C6T9-4686-HYHG-9783,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-06-23 23:28:03.071865,2023-10-04 23:28:03.071865
75cbefe6-9dec-4bff-8e92-bfadbf256328,80b7c2a8-9efc-4fa3-8727-ca7d15e658f8,добровольный сертификат на пищевую продукцию,РОСС RU.4790.18RM24,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-06-05 23:28:03.071865,2023-12-15 23:28:03.071865
dfe92750-fd29-4a7b-8e0a-bcd09ae78fce,b9879700-a9a2-4a33-b325-f257daa3dba1,Транспортная ВСД,NOC0-5729-CGUI-4840-RBTE-9373-VWQT-3819,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-03-31 23:28:03.071865,2023-09-30 23:28:03.071865
cb56bd39-b761-44f8-a533-47890827f16a,f0643b3f-2e86-48c8-85b2-a0369d83b3ce,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-US.НВ41.В.8.93901/20,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-12-10 23:28:03.071865,2024-07-08 23:28:03.071865
235ac81e-5be5-4ffe-bfa7-6279cf280c44,2d87165e-f86e-4152-a312-fb117773cb14,добровольный сертификат на пищевую продукцию,РОСС RU.1284.53XH25,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-12-15 23:28:03.071865,2024-05-06 23:28:03.071865
1105be9b-c5e7-487b-8f76-a616bad22960,7a5fbc10-9ae3-4cd8-a38d-ebe8132f6be3,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-CN.НВ76.В.9.98017/22,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-12-21 23:28:03.071865,2024-03-31 23:28:03.071865
8cd5df2b-4842-4281-aa78-2632400546cb,c9cf3cda-7e46-49d2-a9e6-eef00602adbc,добровольный сертификат на пищевую продукцию,РОСС RU.7951.76BE75,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-12-19 23:28:03.071865,2024-04-06 23:28:03.071865
89772203-be59-449b-810c-c8c312e108cf,3efa1f87-051f-4a5d-863a-fcb3468de532,СГР на пищевую продукцию,RU.61.17.38.549.C.678097.09.28,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-04-25 23:28:03.071865,2023-09-21 23:28:03.071865
e93d7570-0b34-4f06-9406-299398614de1,55e0fb02-7f41-46be-aa13-e519fb9ca23a,СГР на пищевую продукцию,RU.30.83.83.997.E.952169.11.04,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2024-04-09 23:28:03.071865,2024-05-09 23:28:03.071865
4cebb54e-2041-4ec5-8a5b-5c8c1a052bcb,c9da5427-a373-4b4f-88b5-d3ea47fdfed1,СГР на пищевую продукцию,RU.15.47.39.323.E.183707.06.24,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-12-30 23:28:03.071865,2024-08-25 23:28:03.071865
2289c1b9-a1e4-491a-bd99-65e700a274ef,5dfb9d9b-6c15-48c1-ba30-f84c29e7dd25,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-NL.НВ70.В.8.65584/24,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2024-03-10 23:28:03.072828,2024-06-17 23:28:03.072828
021822c5-a3ac-4488-a984-f3910430c91b,2c92c6a8-089f-44aa-a421-13e272088e48,добровольный сертификат на пищевую продукцию,РОСС RU.9568.66VC65,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-05-14 23:28:03.072828,2024-01-30 23:28:03.072828
4b2ca0e7-f9b8-4949-b859-2ae9be82aca0,252e7df7-63b0-4997-a8cd-5659c7c3463f,СГР на пищевую продукцию,RU.60.83.93.510.C.844543.06.04,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2024-01-20 23:28:03.072828,2024-02-12 23:28:03.072828
50836f5f-79ba-4f6d-a368-77272bb549fd,a6562d63-1862-4e0c-b2af-79bf36ff1aca,СГР на пищевую продукцию,RU.17.74.80.587.E.759791.08.27,ТР ТС 015/2011 «О безопасности зерна»,True,2023-11-22 23:28:03.072828,2024-03-20 23:28:03.072828
db266b48-b7fe-4f88-b2f3-8b77565d8a10,a3d40fb1-86be-4079-9321-7a8784607ced,Транспортная ВСД,ZELK-9718-JJOJ-1478-QZWN-8020-SBE9-2220,ТР ТС 015/2011 «О безопасности зерна»,True,2023-11-23 23:28:03.072828,2024-05-27 23:28:03.072828
215ef2f0-e86d-4349-9cd7-301862a88f62,f2ed7758-7c4d-481a-b6ea-b396c866abd1,Транспортная ВСД,KW16-4349-OFXJ-3726-6XHO-6390-ULO9-2043,ТР ТС 015/2011 «О безопасности зерна»,True,2022-11-07 23:28:03.072828,2023-09-14 23:28:03.072828
66def2a4-b4f0-4c93-b0de-86a18620fff7,85898677-80f8-451d-bd46-c68100d15b21,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-US.НВ82.В.4.59881/23,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-03-04 23:28:03.072828,2024-01-27 23:28:03.072828
fadf849e-cf33-41dd-8caa-51001cdfcb6c,11c3bfc4-f4c9-4260-9187-077a39f2e75a,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-RU.НВ87.В.7.87435/20,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-03-08 23:28:03.072828,2023-10-08 23:28:03.072828
