id,title,address,phone_number,fio_representative
8602f20b-ab8a-4e92-a22e-bf04da8f8964,Моисеева Инкорпорэйтед,"клх Зарайск, пер. Социалистический, д. 8/9, 288183",+7 866 561 58 56,Лора Натановна Колесникова
0fbe870c-794f-48d3-9613-94170637af25,Гордеев Инкорпорэйтед,"п. Киренск, пер. Гончарова, д. 7/8, 678055",80401733943,Валерия Никифоровна Фокина
b56eda8b-0887-44f8-9a34-78869bc94e9a,ЗАО «Морозов-Исаева»,"с. Ейск, алл. Прохладная, д. 9, 765551",8 114 274 64 46,Петухова Ираида Игоревна
78b3d69c-6a88-4934-9298-cb0150f1ed2b,АО «Панфилов Мартынов»,"с. Когалым, ул. Победа, д. 383, 051764",+73713130756,Касьян Гурьевич Селезнев
df86874e-584f-495a-96c3-ee8ffcf6d750,РАО «Голубева»,"п. Ряжск, пер. Механизаторов, д. 5, 064884",8 (895) 335-65-72,Титова Фёкла Ивановна
7fe8f4b2-068d-4bd1-8d0b-d81f7f1ea0a4,ИП «Игнатова Богданов»,"п. Калач, наб. Локомотивная, д. 813 стр. 60, 189697",8 748 012 8761,Рогов Всеслав Евсеевич
9378774f-2781-4b9c-bdbb-060a24d3090c,АО «Потапова Боброва»,"клх Джейрах, наб. Дарвина, д. 7/2 к. 331, 167793",8 092 140 19 63,Селезнев Арефий Гертрудович
36998ac5-b2e6-4225-9d5a-05057e595b30,"ЗАО «Кузьмин, Беляева и Ларионов»","п. Новомосковск, ул. Рябиновая, д. 875 к. 4/8, 512604",8 (240) 518-94-86,Никитина Ирина Даниловна
e20a59b4-1d7d-46a8-bdfb-bcd7421edb71,"ООО «Юдина, Кудряшова и Андреев»","клх Кетченеры, бул. Октябрьский, д. 6/9, 524610",8 (362) 608-25-95,Касьян Матвеевич Устинов
36c5d222-7a87-4c68-9b7c-a87e73c20605,НПО «Анисимова-Карпов»,"д. Горно-Алтайск, пр. Ключевой, д. 3, 416816",+79428623224,Ершова Агафья Наумовна
57a7dcef-0671-4a73-922f-b2f803d81bc1,ОАО «Фомичева Тихонов»,"ст. Таштагол, ш. Зои Космодемьянской, д. 4 стр. 1, 965462",+7 300 980 6198,Александра Святославовна Устинова
005b32d5-6127-444b-9ff1-77d83e82d5a6,НПО «Пестова-Одинцова»,"клх Сарапул, пер. Смоленский, д. 7 стр. 55, 926427",8 (512) 192-21-88,Трофим Валерианович Тетерин
8728f4fa-0ee0-450a-b47b-c0852afddad1,Группа Полипластик,"п. Тихвин, бул. Городской, д. 88, 719638",82212390894,Леонтий Елизарович Белов
7c1ecca9-06f2-4e57-8fe6-c4fa5e7097ab,НПО «Суворов»,"ст. Моздок, ул. 50 лет Октября, д. 876, 083967",+7 363 985 86 04,Аникей Владленович Филиппов
4a71e89a-4714-4429-ac7d-b1b608d7d0cb,Афанасьева Инк,"с. Сосновый Бор, алл. Водопроводная, д. 232 к. 6/6, 607069",8 (247) 553-90-64,Алексеев Демид Бориславович
0f80122e-5fbd-4d74-9443-f6c53fba6e94,ООО «Пестов-Горшкова»,"с. Буйнакск, пр. 50 лет Октября, д. 50 к. 479, 017838",8 102 206 6859,Нестеров Марк Иосипович
2581a556-d218-47cf-8f66-83175f86c38d,"ООО «Кабанов, Козлов и Лобанова»","клх Нязепетровск, бул. Новосельский, д. 96, 729853",8 (683) 104-8615,Логинов Платон Герасимович
857632ce-838b-43b9-81a0-84f853ee0f46,ООО «Мухин-Максимова»,"д. Шарья, пер. Малиновый, д. 9, 821115",+7 (348) 992-9332,Вениамин Фёдорович Туров
ce223e6c-1e13-4f37-8564-a3ca4ad50b1f,ООО «Федотова-Блинова»,"г. Шатки, алл. Новоселов, д. 7/9, 975975",87288938509,Лора Юрьевна Гущина
145ca22e-b9fd-4fc7-8aef-7c3f8555238c,"НПО «Голубева, Григорьева и Борисова»","клх Бреды, ул. Королева, д. 566, 182092",8 (559) 763-7899,Виктория Руслановна Молчанова
c7f323be-51a2-49f4-b969-cb1f07e38e1b,Нестерова Лтд,"ст. Гусь-Хрустальный, ул. Пугачева, д. 201 к. 24, 197001",8 021 379 23 49,Маргарита Александровна Кононова
9ae92680-38c1-4e18-8c35-be8bbaee629a,Национальная компьютерная корпорация,"с. Урус-Мартан, пр. Песчаный, д. 578, 340477",87501595110,Красильников Эммануил Исидорович
c78cf361-6957-42ad-a027-f0e72c66f958,НПО «Исаева-Прохоров»,"п. Нижний Новгород, алл. Трактовая, д. 16, 002629",8 (672) 616-7156,Дорофеев Денис Демидович
821cbf86-85b2-4d5c-8a37-3fcda3c444b8,ИП «Голубев Жданова»,"г. Калининград, алл. Зеленая, д. 9 стр. 6/6, 661789",8 (447) 487-1881,Дмитрий Артурович Самойлов
ece7edb4-babd-4c6c-a161-0a798267eb11,"ЗАО «Савельев, Щербакова и Никитин»","с. Малая Вишера, пер. Шмидта, д. 79 к. 3/8, 500370",+7 482 651 43 07,Белозеров Софон Ерофеевич
3c3a86e5-7d81-44df-9420-c643d665832f,ИП «Харитонова»,"ст. Омск, пр. Космодемьянской, д. 290, 851917",+7 888 931 46 83,Валентин Филимонович Анисимов
bba560d0-6e1c-4861-aa37-7001ce9424c4,ИП «Федотов-Тарасова»,"ст. Псебай, пр. Молодежный, д. 92, 541070",+7 472 677 92 16,Гордеева Вера Андреевна
7d8cfdd7-e1a6-4ee1-abb3-17ebd05b69a4,АО «Попова»,"д. Светлогорск (Калин.), пр. Снежный, д. 965 к. 92, 498719",+7 718 622 7920,Артемьев Вацлав Адрианович
2505934a-9f38-45ec-a5ee-4f3aed15657e,НПО «Николаева Фадеев»,"г. Эльбрус, алл. Кирпичная, д. 49 стр. 17, 264151",+71751605304,Парфен Анатольевич Ефремов
9ed61f0d-5540-49ac-9578-857586d7b31a,ЗАО «Родионова Орехова»,"с. Петрозаводск, бул. Юбилейный, д. 6/8 к. 508, 883665",+7 (930) 123-5865,Рогов Эраст Богданович
60f7257a-481b-41d1-9d42-8d9f80c1f8cf,АО «Гордеева»,"ст. Артем, пер. Новостройка, д. 7 стр. 6/5, 671233",88288714419,Игнатова Ульяна Рубеновна
5f53bf26-7b32-48b6-92db-3b6c0e693bca,РАО «Уваров»,"п. Истра, алл. Шмидта, д. 36 стр. 129, 430999",+73323984301,Кондратьев Владислав Игоревич
a38a92b9-b63d-4766-b4ed-4137334b0875,ИП «Ларионова»,"ст. Ангарск, бул. Культуры, д. 3/9, 217540",8 (359) 966-5711,Лукьян Еремеевич Колобов
e8cdf7fe-2e9d-44d2-a901-8af5fb872851,ИП «Мельников Одинцова»,"ст. Печенга, ул. Черемушки, д. 988 стр. 2/1, 060479",+7 780 507 45 43,Ипатий Брониславович Кулаков
82c359bf-e693-49a2-8f20-823fd3af794a,"РАО «Ситников, Федорова и Пономарев»","ст. Неплюевка, ул. Жданова, д. 97 стр. 9/5, 846718",85900533634,Всеслав Жоресович Брагин
91ba296e-57d7-4167-bdc6-f4e3334629dd,ЗАО «Потапов Одинцова»,"к. Шелехов, наб. Отрадная, д. 33, 959300",+7 708 221 1368,Исаева Агата Аркадьевна
428ca621-6846-4dd1-9469-17373e92f18f,Авиакомпания Икар,"к. Ревда (Сверд.), ш. 60 лет СССР, д. 644, 164129",8 500 045 64 63,Матвеев Милен Ермилович
cd5c7b1e-3e00-4ae5-8be3-e27305423232,"ООО «Беляева, Исакова и Шестакова»","г. Усть-Ишим, бул. Весенний, д. 76, 292502",+7 (985) 712-27-20,Вероника Васильевна Устинова
9cb81d97-19b5-4314-ac7a-b28d29d8afd2,ЗАО «Евсеева-Гурьева»,"клх Кировск (Ленин.), наб. Вишневая, д. 5/9 стр. 532, 393920",+7 950 903 11 56,Лукия Леонидовна Кудряшова
b3d53185-cba6-47b8-9166-3040af87738e,ИП «Харитонова Якушева»,"д. Корсаков, алл. Маркса Карла, д. 39 стр. 27, 177556",8 497 065 60 58,Александра Матвеевна Беляева
14bf0a8b-f60f-4ea3-b4f1-b09474f00723,РАО «Козлова-Алексеева»,"г. Муром, ш. Пролетарское, д. 225 к. 6/2, 407518",82550600104,Волкова Вероника Рубеновна
bdbe3ec4-39e1-42ee-ac36-5bc7a3c06cfe,"ОАО «Боброва, Журавлев и Федорова»","п. Тихорецк, бул. Шаумяна, д. 420, 185533",+7 687 102 9343,Антип Августович Моисеев
68ac3d44-3200-407f-8aa6-ea3fa2cf8c16,"АО «Рыбаков, Никитин и Стрелкова»","д. Самара, ул. Приморская, д. 21 к. 2/1, 332781",+7 972 380 7396,Светозар Харламович Брагин
6d5cb7fa-e04d-4e6a-addf-07571c45513f,ООО «Моисеев»,"клх Асбест, бул. Березовый, д. 287 стр. 362, 638503",+7 035 075 59 32,Журавлев Афиноген Фомич
cdea95d3-d57f-479b-965e-d74cc49ca6bd,Ефимов и партнеры,"ст. Ржев, наб. Белинского, д. 216, 684963",8 413 829 2129,Татьяна Сергеевна Константинова
af8cf225-b3a2-4ad2-bf90-23b225e985f5,ООО «Суханов-Кулагина»,"д. Сосьва (Хант.), наб. Дальняя, д. 575 стр. 14, 566553",+76899107899,Якуб Эдгардович Гордеев
ce50f21e-9ac4-40c4-bc56-67edc89e6f32,АО «Селиверстова Карпов»,"г. Богучар, алл. Дружбы, д. 9/1, 230858",8 811 098 8265,Тихонова Зоя Артемовна
5b92211a-49be-4fe4-8d4a-782a22849b23,ОАО «Кузьмин»,"д. Мураши, наб. Гагарина, д. 1 к. 3, 319962",+7 511 311 57 12,Любовь Оскаровна Белозерова
d7db24e4-a042-4f08-9316-d4a2551a8eb4,АО «Веселова-Потапова»,"клх Урай, пер. Правды, д. 7 к. 427, 005786",+7 (810) 963-53-92,Иванов Тимофей Изотович
362c8cd7-29d5-48bc-955a-306ff2cb9317,РАО «Аксенов»,"клх Касимов, ул. Волжская, д. 292, 867013",+7 (902) 182-27-23,Маргарита Максимовна Потапова
5999f121-2b09-4f2f-90fd-9e85904e3339,Лаврентьев Инк,"с. Юровск, наб. Громова, д. 8/3, 561490",+7 386 282 32 51,Красильникова Таисия Геннадиевна
ebbfc361-74cd-4dcc-ade1-45a32bb0e11b,АО «Мясникова Фокина»,"п. Мокшан, ш. Ломоносова, д. 946 к. 87, 039130",8 (138) 158-5188,Силантий Ефремович Михеев
65811c93-9eed-4aa8-bbbd-53d50e2ca42f,ОАО «Рыбаков»,"г. Шилка, ш. Российское, д. 4/2 стр. 9/9, 505349",+7 281 335 54 90,Любомир Иларионович Бобров
a2e9c57e-bbfb-453a-b3ac-f79e0b69b610,ЗАО «Одинцов Волкова»,"клх Балтийск, бул. Журавлева, д. 7 стр. 7/2, 900283",+7 (361) 073-54-19,Венедикт Фокич Жданов
2f4a79ce-0071-4b48-871c-0bd6752b8114,ОАО «Филиппов»,"к. Славгород, бул. Ленина, д. 57, 438719",+7 082 349 11 19,Федосеева Глафира Львовна
bc7b298f-e927-4af0-9ce0-194a6d5ce107,ООО «Калашникова-Родионов»,"клх Пятигорск, алл. 8 Марта, д. 4/1, 281402",8 550 934 7545,тов. Козлов Милий Демьянович
b9cd252a-1dc8-4ab4-9b3a-f6a85a4e721a,ОАО «Кузнецова»,"ст. Тымовское, пер. Привокзальный, д. 9/5, 990612",+7 (964) 682-1536,Медведева Раиса Архиповна
0a633e58-fe81-4a46-acf1-eab3817d2aba,Ершов Групп,"клх Тосно, бул. Комарова, д. 93 стр. 2, 416642",+7 (951) 470-71-43,Михайлов Кондрат Ануфриевич
fb921875-d527-4c87-9fa8-f0b32547c726,Киселева Лимитед,"ст. Светлогорск (Калин.), ш. Маркса Карла, д. 9/8, 079846",+7 (669) 828-30-70,Олимпиада Васильевна Исакова
54e1521f-bc27-492c-b3a4-4c1a69db1129,ООО «Мартынов»,"г. Колпашево, пер. Заливный, д. 5/2 стр. 4/1, 815233",+7 632 586 12 96,Маслова Анжелика Романовна
462d323e-af60-42e3-844a-554a95fb496c,ЗАО «Мишин Якушев»,"с. Хасан, пр. Высокий, д. 4/9 стр. 9, 112981",8 (922) 521-04-61,Адам Вилорович Андреев
3c7595f5-4262-4925-9649-812ec950ebc4,ЗАО «Харитонова Лебедев»,"г. Сальск, ш. Прудное, д. 6/8, 212125",+7 173 729 12 83,Кононов Фотий Авдеевич
b26ae4d9-d9dc-4f43-8731-eb54b95eb26a,Эбботт лэбораториз (Abbott Laboratories),"клх Урюпинск, пер. Лесозаводский, д. 7 к. 7, 687572",8 466 904 53 35,Игнатова Евфросиния Евгеньевна
49ce8df7-1c50-458b-9465-5ce42c289abf,Гущин Лимитед,"клх Рубцовск, ул. Отрадная, д. 3/7, 036391",+7 433 804 34 85,Павлова Алевтина Тарасовна
a4434211-ed75-4b2b-b007-1ec32487d22d,НПО «Терентьев Колесникова»,"ст. Петушки, наб. Украинская, д. 5 к. 7/8, 760678",8 (539) 544-94-02,Павел Гордеевич Кудрявцев
558eb14b-1a34-492c-9ef9-2a3b92f1067c,ЗАО «Гаврилова»,"клх Бугульма, ул. К.Маркса, д. 811, 874515",+7 (254) 699-11-81,Щербакова Людмила Степановна
dfc43cb1-5110-489a-8bed-a72aaccc4587,ООО «Гурьева Кошелев»,"ст. Звенигород, алл. Харьковская, д. 12, 236637",8 503 904 51 56,Жанна Валериевна Казакова
237d9ab1-063c-49d7-bad6-4d5ce8ec05d6,НПО «Князева-Селезнев»,"д. Улан-Удэ, пр. Черемуховый, д. 1, 317387",8 (619) 271-05-80,Суворов Максим Гаврилович
fc76dd31-4eda-47a8-a544-e985bb64b9d5,ЗАО «Морозова-Баранов»,"ст. Верхний Баскунчак, наб. Буденного, д. 4/9 к. 5, 654961",+75206615275,Суханова Ираида Владимировна
ccc5bd6e-0f6f-4615-83ed-81f4d902e728,Мясников Лтд,"ст. Луга, пр. Физкультурный, д. 6 стр. 78, 141377",8 696 693 90 94,Пономарева Ираида Артемовна
f1383d49-73e7-4e1f-aa9e-1acbf282da2a,ООО «Федоров»,"д. Луга, бул. Балтийский, д. 98 к. 772, 673801",8 067 553 85 52,Сорокин Ерофей Анатольевич
ae797814-2fa1-4c19-a514-224082a94b48,"ЗАО «Большакова, Ильин и Шашкова»","п. Урус-Мартан, ш. Кооперативное, д. 3, 988590",8 614 061 42 29,Юдин Всемил Фокич
6bea0096-384b-4dbb-a570-dc14b929599b,РАО «Ларионов»,"клх Галич, пр. Вишневый, д. 635, 185173",8 (851) 766-33-59,Татьяна Борисовна Денисова
56722961-287a-4e35-9089-15ec54547f76,ЗАО «Ильин»,"ст. Мурманск, ул. Химиков, д. 25 к. 489, 386839",8 587 256 10 75,Гордеева Олимпиада Альбертовна
e1f03fe5-ed82-4418-859e-5168fb91eb21,НПО «Копылов Игнатьева»,"ст. Кыштым, наб. Калужская, д. 29 к. 63, 700533",8 295 127 86 49,Игнатьева Глафира Ивановна
2a3e327d-a126-4dbd-b730-f0b270c8cec1,ИП «Якушев Емельянова»,"к. Сочи, алл. Дачная, д. 94 к. 4/9, 419950",+73838474222,Майя Ильинична Власова
c2270748-1a95-40a5-99f8-b1f12a50b90a,ЗАО «Буров Кошелев»,"д. Геленджик, ул. Бажова, д. 16 стр. 479, 748328",+7 502 074 8124,Демьян Брониславович Гаврилов
3e67662f-92f5-4b9d-9836-c1b93d451461,ООО «Третьякова-Абрамова»,"п. Новый Уренгой, ул. Культуры, д. 4/2 стр. 9, 313849",+7 (026) 219-81-36,Баранов Кир Дорофеевич
58bc84b2-4b4f-48fd-b1d3-9845608b0a25,ЗАО «Большаков-Кудрявцев»,"с. Быково (метеост.), пр. Хвойный, д. 3 стр. 828, 949722",+7 (268) 451-3264,Корнилов Федосий Чеславович
f68b7805-6f13-483d-afb9-0427d2b1495f,ЗАО «Зимина-Сысоева»,"клх Уссурийск, ш. Крымское, д. 27 к. 520, 189726",8 (974) 156-2744,Аполлинарий Феофанович Копылов
667c4e24-f16a-4a2b-8c92-e89d2f42e10c,Носков Лтд,"г. Билибино, алл. Мелиоративная, д. 9/8 к. 3, 776798",8 (938) 699-04-17,Рябов Евлампий Аксёнович
c03cf79f-61dc-4955-9313-92ed9dfdf178,ОАО «Макаров»,"к. Иваново, ул. Кузнецова, д. 4/5 к. 40, 902597",8 086 634 44 55,Агафонов Михей Игоревич
827ed3c6-cb5e-4188-8698-0864c541dc0d,ООО «Кононов Быков»,"с. Ржев, ул. Свердлова, д. 708, 982476",+7 464 482 8450,Гордеев Болеслав Юлианович
b0439de5-56f5-49b7-b432-a4a100216ca9,"ООО «Алексеев, Рогова и Терентьев»","г. Беломорск, пр. 9 мая, д. 7/9 стр. 80, 504806",8 (874) 760-77-68,Мельникова Дарья Владиславовна
aea22dbb-aaf1-4322-88ed-1ae6a5bda027,"ООО «Тарасова, Шарапов и Антонов»","клх Ивдель, ш. Московское, д. 6 стр. 7/7, 262419",+7 (074) 488-7920,Александра Эдуардовна Сысоева
6de7e673-a045-4b3a-9e55-fa517c18351b,"ИП «Веселов, Ильина и Фокина»","к. Яшалта, пер. Коммунаров, д. 1/6 к. 48, 248218",+7 (621) 594-0935,Мир Димитриевич Буров
5e094b6a-252d-4a2d-96b8-a1db5307f4bc,ОАО «Киселева-Гурьева»,"д. Звенигород, пер. Энергетический, д. 72, 381557",+7 370 210 23 36,Дроздов Игнатий Теймуразович
a405e730-0a5c-4c04-9a99-63a4772fd74e,НПО «Лазарев Суворова»,"п. Надым, наб. Сурикова, д. 247, 225876",+7 675 593 39 33,Анжелика Андреевна Кудрявцева
f6ed0e8f-fd9c-40f8-93ba-1782b21484ec,АО «Шарапов Игнатова»,"ст. Рославль, ул. Королева, д. 88, 613431",+7 (560) 697-2195,Ершов Гордей Владиленович
00fbe289-ce8c-4296-a475-c94408ae6a02,Елисеева и партнеры,"г. Ростов, пр. Запорожский, д. 97 стр. 706, 364857",8 421 403 10 49,Рыбаков Тимур Валерьевич
a59056e9-0078-4a4a-971c-85370476afcc,Куликова и партнеры,"клх Лесной (Сверд.), алл. Красноармейская, д. 6/1, 270125",+7 (814) 054-8620,Власова Ангелина Тарасовна
fb3add73-d7b4-4c62-b252-a201fba847b7,Крылов Групп,"г. Усть-Баргузин, наб. Крайняя, д. 75 к. 7/8, 824961",8 (723) 388-81-97,Елена Егоровна Мартынова
082e7103-2462-4997-b870-fd501499322c,ИП «Орехов Гуляева»,"к. Нязепетровск, ш. Камское, д. 7, 563282",8 984 457 3924,Феликс Артемьевич Федоров
07ab00ad-a32c-4256-8e7a-2153aa934781,Мобильные телесистемы,"ст. Балашиха, ул. Северная, д. 7, 334537",8 (653) 815-95-47,Ким Евстигнеевич Шестаков
cbebf90b-f149-4aee-bf23-725b96db32fe,РАО «Лебедева Ершов»,"г. Черкесск, бул. Комсомольский, д. 42 стр. 4, 129687",+7 327 330 72 84,Устинова Тамара Афанасьевна
58677bb2-2e45-4655-9b87-0081afbe7155,ИП «Колесникова»,"ст. Чебоксары, ш. Камское, д. 430, 659398",+7 (500) 715-7108,Михей Ерофеевич Воробьев
34be8f7d-b2d3-4be3-8772-1298b5087f61,РАО «Дементьева»,"ст. Углич, бул. Р.Люксембург, д. 4/5, 689037",8 (156) 611-5891,Дорофей Демьянович Филиппов
3f66a4f6-e3ed-4c5a-af00-73c797f46efe,Петров Инкорпорэйтед,"п. Тында, наб. Литейная, д. 43 стр. 1/8, 197715",+7 633 132 56 04,Савва Вилорович Ершов
a35fc701-89e2-4d46-9595-5f21ed4f9df3,Степанов Инкорпорэйтед,"клх Алексин, бул. Леонова, д. 8, 809358",8 (808) 524-6504,Регина Максимовна Исакова
459bc4d7-bb9e-4e54-8e11-5061aecf4693,"ИП «Юдин, Елисеева и Селиверстова»","п. Уварово, пр. Дарвина, д. 591 стр. 3, 541844",+7 115 685 29 71,Сорокин Автоном Еремеевич
03d882d7-e387-499d-b9cf-de9ad1ce715f,Каменск-Уральский металлургический завод,"клх Луга, ш. Виноградное, д. 3/5 стр. 2, 845132",+7 (881) 155-63-83,Федор Авдеевич Богданов
e5377665-c574-4fb4-80bd-a4a5e5a2dc61,Кузьмина Лтд,"д. Назрань, ул. Покровская, д. 66, 707504",8 809 510 76 82,Порфирий Венедиктович Кондратьев
4eed76f8-9aee-4fcf-b47b-b55b4d6a5692,НПО «Белова»,"г. Новгород Великий, пр. Космодемьянской, д. 7/9 к. 1, 811492",8 712 767 84 83,Орест Ааронович Русаков
4d79ad17-35f5-4150-802f-8a15fa143f77,РАО «Козлов Герасимов»,"г. Батайск, ш. Светлое, д. 784 к. 4/7, 985871",8 910 718 3398,Голубева Фёкла Викторовна
8d8f6daa-3e48-4dd0-8ad5-3547bc52bd21,ИП «Кононов-Шилова»,"г. Баксан, алл. Ивановская, д. 1 стр. 377, 683485",8 022 095 21 95,Никифор Венедиктович Фадеев
d48f4c4e-f989-4e6e-8589-36d0c04a28a7,Fonbet,"с. Шенкурск, пер. Сенной, д. 4/2, 437904",8 554 026 94 32,Никонов Прохор Брониславович
f11a3379-0e7e-4111-848f-437febd412a7,Эркафарм,"д. Калязин, ш. Советской Армии, д. 2/5 стр. 838, 073299",8 467 066 85 01,Полякова Регина Геннадьевна
88abae8b-3892-4a03-87fe-bdf6e3b5c37b,ООО «Муравьева-Ефимова»,"д. Ельня, пер. Советский, д. 15, 165998",8 635 838 6946,Антонина Кузьминична Григорьева
497be464-7038-441f-aeec-35ca8e6a4a9f,Фармстандарт,"клх Сузун, пер. Горный, д. 232 стр. 124, 275161",+7 405 634 5303,Суворов Тимофей Харлампьевич
cda3e2b2-e463-4f85-b6bb-eb31c22433bf,РАО «Жданова»,"с. Ухта, бул. Николаева, д. 489 к. 537, 616820",8 861 118 62 28,Колобов Иосиф Даниилович
f620f3a7-c4a3-4d52-96fe-fdf3c13aae89,Картли,"к. Зарайск, пер. Тихий, д. 304 к. 6, 461489",+7 554 530 0505,Климент Тарасович Агафонов
81e0ae7a-d2aa-4943-a4eb-24c68ffa8355,ТЭК Мосэнерго,"клх Холмогоры, ул. Леваневского, д. 8, 926788",8 139 859 20 44,Татьяна Федоровна Самсонова
9694f2fd-9452-4320-bcdb-8d44515aa028,Рогов Групп,"п. Верхний Тагил, пер. Гражданский, д. 137, 938828",+7 751 682 1454,Карл Тихонович Стрелков
e58daa52-dcc8-488e-b59d-1625dd1eb110,"НПО «Медведев, Щукин и Белозерова»","клх Александровск-Сахалинский, пр. Южный, д. 3/1 к. 34, 843177",+71670144912,Никанор Виленович Меркушев
b8aa0728-4e52-44db-916e-61ad20e83249,ТМК Чермет,"с. Анапа, пр. Покровский, д. 5 к. 7, 353445",8 (087) 402-27-54,Виктор Афанасьевич Романов
597664b2-f4b7-41b0-bf96-f12e4b2907d5,ЗАО «Игнатова»,"д. Красноуфимск, ш. ДОС, д. 79 к. 24, 802428",8 (805) 864-5933,Игнатьев Мирослав Феофанович
b1addd38-4eaf-4702-a6dc-b1c28f3868d2,АО «Носова-Родионов»,"с. Дагомыс, ш. Морское, д. 1 к. 45, 270023",8 (981) 981-0065,Тихон Алексеевич Игнатьев
8e6fbf5d-d260-4b4b-ab43-01fc723becaf,Гурьев Инк,"клх Пышма, алл. Ленина, д. 577, 326171",8 447 754 3379,Архипова Анна Александровна
879c80d4-b57a-42cd-ad2d-780c9fdc1a1c,АО «Лаврентьева Уваров»,"ст. Ярославль, бул. Панфилова, д. 1 стр. 564, 126476",+78521483977,Вишняков Аверкий Данилович
daa55720-630e-4e22-be12-2ebaf11b31c5,РАО «Кудряшова-Корнилова»,"ст. Ангарск, пер. Геологический, д. 5 стр. 48, 129231",8 523 405 22 18,Фомин Гаврила Игнатьевич
a962f2ab-f7a8-400b-b772-ce427c855d7b,"ЗАО «Беляков, Никонова и Щербаков»","с. Усть-Баргузин, ш. Минина, д. 7, 370551",+7 (405) 848-19-32,Кудрявцев Георгий Вячеславович
3e810a51-77e2-4909-8ac5-299ab482b534,Сидорова и партнеры,"д. Кондопога, пер. Шахтерский, д. 320 стр. 55, 323390",+7 705 883 94 63,Русаков Адам Адрианович
0a0ae933-28f7-4f4c-8cde-44c6e6d72bde,Доронин и партнеры,"д. Голицыно, алл. Советов, д. 5/8 к. 387, 082814",8 (232) 495-02-04,Блинова Синклитикия Евгеньевна
c2b0bdc9-417b-4c43-8ffc-ba8c107df1d7,АО «Калашников-Константинов»,"с. Оренбург, наб. Кутузова, д. 2, 076376",+7 429 468 09 27,Феликс Ильич Марков
daac5c00-eef0-480f-a9cb-0290e02b5cdd,ОАО «Рыбакова-Кулакова»,"д. Ногинск (Моск.), ш. Рабочее, д. 888 к. 9/8, 658603",8 (645) 064-96-96,Агафонов Пахом Евсеевич
85aaba40-da88-4c7d-804d-c7afbc4428fa,ОАО «Фокина»,"д. Бодайбо, бул. Блюхера, д. 5, 459969",81100881740,Алексеева Евпраксия Владиславовна
762b2138-b9ca-43b4-872e-a774d9dd3ca8,ЗАО «Воронова Фролова»,"ст. Арзамас, пр. Ленский, д. 9/9 к. 8, 476094",+7 304 471 5281,Кузнецов Святополк Филимонович
2b8ec11a-c96e-414a-a472-3edaae63ad72,Новартис Фарма (Novartis),"ст. Тосно, ш. Папанина, д. 95 к. 3/4, 874491",8 958 986 98 63,Агафон Федосеевич Ситников
435f884e-9a8f-40b2-9b4d-bb64d44ba249,АО «Орехов»,"д. Серебряные Пруды, наб. Володарского, д. 85 стр. 8/7, 511545",8 (637) 326-9361,Орехова Марфа Тимуровна
931c0ff0-6faf-4f3f-98a8-d5af4a6cb3e1,ИП «Брагина»,"ст. Вуктыл, ш. Подлесное, д. 9/1, 425207",8 421 843 02 76,Евгения Рубеновна Ильина
885e435e-3e2b-42c5-b3fd-32af7f3fe66f,"ОАО «Мельников, Селезнев и Горбачев»","п. Крымск, ш. Черемушки, д. 35, 085762",8 (248) 095-06-80,Павел Иларионович Матвеев
b72b6197-3419-4730-946b-35ec96deb7a9,РАО «Кириллов Виноградов»,"клх Ахтубинск, бул. Победы, д. 5 к. 6, 137921",86932091596,Аникей Алексеевич Лукин
3961faec-2d9c-421b-9117-3bee552aa4b4,ООО «Дорофеева»,"д. Смирных, бул. Глинки, д. 1/8 к. 2, 329691",8 (377) 395-77-89,Савватий Измаилович Орлов
f34497e7-63c7-4e4f-9620-6a96a3ad46d1,ИП «Молчанов-Хохлов»,"клх Серебряные Пруды, наб. Инженерная, д. 675, 930133",82194267780,Марфа Борисовна Ширяева
32de2843-0543-4ef1-9741-81e31901f98e,АО «Юдин»,"клх Шенкурск, наб. Дорожная, д. 2 к. 6/2, 428160",+7 (832) 923-04-70,Власова Анна Макаровна
b193124a-19b3-47f8-8d58-a0f33bc43a2d,НПО «Артемьев»,"с. Новороссийка, алл. Гафури, д. 884 к. 3/2, 399303",8 500 414 18 69,Комиссаров Ипатий Теймуразович
87366ccb-7c1c-475a-99da-fdd5f9655d79,Лебедева Лтд,"г. Майкоп, пер. К.Маркса, д. 62 к. 894, 610363",+74335154740,Красильникова Элеонора Матвеевна
5dcc293b-9f3d-4f8d-99f8-2859a269f06e,НПО «Новиков Коновалова»,"с. Красновишерск, пр. Казачий, д. 1 к. 4, 308689",+7 (173) 727-85-24,Федоров Николай Ааронович
783e43e8-6596-4a80-97b7-604cd443fcae,РАО «Васильев»,"д. Завьялиха, пр. Нахимова, д. 440, 442113",81625245328,Боян Арсеньевич Самсонов
bb4fb877-6353-4e93-923d-9d315e95a097,Юг-Нефтепродукт,"клх Дно, пер. Прудовой, д. 4/7 стр. 538, 937942",+7 385 271 6537,Богданов Милован Жанович
aed678b9-491d-4924-98bc-b875114523b5,МУМТ (BAT),"п. Усть-Баргузин, наб. Тимирязева, д. 286 к. 725, 348822",8 (280) 319-2310,Уваров Изяслав Абрамович
9db1cbb0-95f9-496a-99d5-f062bd8aeb86,ОАО «Цветкова Зиновьев»,"ст. Вилюйск, пер. Энергетиков, д. 52, 155722",89296859156,Савельев Игнатий Тарасович
